Player_ID,Year Group,Race,Vote Percentage,WAR,Induction Hall Of Fame,Group 1 White Vote Percentage,Group 1 Non-White Vote Percentage,Group 2 White Vote Percentage,Group 2 Non-White Vote Percentage,Group 3 White Vote Percentage,Group 3 Non-White Vote Percentage
1837,Group 1,White,16.60,48.2,0,16,,,,,
1838,Group 1,White,12.70,43.2,0,12,,,,,
1839,Group 1,White,11.70,18.9,0,11,,,,,
1840,Group 1,White,8.10,34.6,0,8,,,,,
1841,Group 1,White,7.80,35.7,0,7,,,,,
1842,Group 1,White,7.80,34.5,0,7,,,,,
1843,Group 1,White,7.80,47.9,0,7,,,,,
1844,Group 1,White,5.30,23.9,0,5,,,,,
1845,Group 1,White,4.90,32.4,0,4,,,,,
1846,Group 1,White,4.60,33.3,0,4,,,,,
1847,Group 1,White,3.90,43.1,0,3,,,,,
1848,Group 1,White,3.90,30.9,0,3,,,,,
1849,Group 1,Non-White,3.20,13.9,0,3,,,,,
1850,Group 1,White,3.20,38,0,3,,,,,
1851,Group 1,White,2.80,28.9,0,2,,,,,
1852,Group 1,White,2.80,32,0,2,,,,,
1853,Group 1,White,2.50,29.2,0,2,,,,,
1854,Group 1,White,2.10,63.9,0,2,,,,,
1855,Group 1,White,2.10,43,0,2,,,,,
1856,Group 1,White,2.10,42.7,0,2,,,,,
1857,Group 1,White,1.80,48.8,0,1,,,,,
1858,Group 1,White,1.80,26.2,0,1,,,,,
1859,Group 1,White,1.40,40.7,0,1,,,,,
1860,Group 1,White,1.40,33,0,1,,,,,
1861,Group 1,White,1.10,34.9,0,1,,,,,
1862,Group 1,White,1.10,42.5,0,1,,,,,
1863,Group 1,White,1.10,27.9,0,1,,,,,
1864,Group 1,White,0.70,32.2,0,0,,,,,
1865,Group 1,White,0.70,41.1,0,0,,,,,
1866,Group 1,White,0.70,30.1,0,0,,,,,
1867,Group 1,White,0.40,16.5,0,0,,,,,
1868,Group 1,White,72.60,55.6,0,72,,,,,
1869,Group 1,White,72.60,68.7,0,72,,,,,
1870,Group 1,Non-White,69.90,34.1,0,69,,,,,
1871,Group 1,White,49.00,63,0,49,,,,,
1872,Group 1,White,42.50,49.4,0,42,,,,,
1873,Group 1,White,42.10,55.3,0,42,,,,,
1874,Group 1,White,39.00,16.6,0,39,,,,,
1875,Group 1,White,30.80,31.6,0,30,,,,,
1876,Group 1,White,30.50,66.3,0,30,,,,,
1877,Group 1,White,30.50,70.9,0,30,,,,,
1878,Group 1,White,29.80,25.3,0,29,,,,,
1879,Group 1,White,26.40,25.5,0,26,,,,,
1880,Group 1,White,24.30,40.8,0,24,,,,,
1881,Group 1,White,22.60,57.2,0,22,,,,,
1882,Group 1,White,22.30,53.3,0,22,,,,,
1883,Group 1,White,21.20,63.3,0,21,,,,,
1884,Group 1,White,20.20,54.8,0,20,,,,,
1885,Group 1,White,17.80,44.5,0,17,,,,,
1886,Group 1,White,15.80,72.9,0,15,,,,,
1887,Group 1,White,14.70,45.9,0,14,,,,,
1888,Group 1,White,13.70,37.4,0,13,,,,,
1889,Group 1,White,13.00,43.2,0,13,,,,,
1890,Group 1,White,12.00,48.2,0,12,,,,,
1891,Group 1,White,12.00,51.2,0,12,,,,,
1892,Group 1,White,7.90,27.3,0,7,,,,,
1893,Group 1,White,6.50,47.9,0,6,,,,,
1894,Group 1,White,6.20,38,0,6,,,,,
1895,Group 1,White,5.10,34.6,0,5,,,,,
1896,Group 1,White,4.80,34.5,0,4,,,,,
1897,Group 1,White,3.40,49.6,0,3,,,,,
1898,Group 1,White,3.40,33.3,0,3,,,,,
1899,Group 1,White,3.10,32.4,0,3,,,,,
1900,Group 1,White,1.40,40.7,0,1,,,,,
1901,Group 1,White,1.00,18.9,0,1,,,,,
1902,Group 1,White,1.00,27.9,0,1,,,,,
1903,Group 1,White,0.70,35.1,0,0,,,,,
1904,Group 1,White,0.70,28.1,0,0,,,,,
1905,Group 1,White,0.70,32.9,0,0,,,,,
1906,Group 1,White,0.70,3.7,0,0,,,,,
1907,Group 1,White,0.70,31.1,0,0,,,,,
1908,Group 1,White,0.30,15.9,0,0,,,,,
1909,Group 1,White,0.30,36.8,0,0,,,,,
1910,Group 1,White,0.30,17.6,0,0,,,,,
1911,Group 1,White,0.30,3.1,0,0,,,,,
1912,Group 1,White,0.30,43,0,0,,,,,
1913,Group 1,White,0.30,2.9,0,0,,,,,
1914,Group 1,White,0.30,7.2,0,0,,,,,
1915,Group 1,White,93.40,123.1,1,93,,,,,
1916,Group 1,White,68.90,68.7,0,68,,,,,
1917,Group 1,Non-White,65.20,34.1,0,65,,,,,
1918,Group 1,White,61.90,55.6,0,61,,,,,
1919,Group 1,White,38.10,63,0,38,,,,,
1920,Group 1,White,36.10,16.6,0,36,,,,,
1921,Group 1,White,33.10,55.3,0,33,,,,,
1922,Group 1,White,31.50,66.3,0,31,,,,,
1923,Group 1,White,28.50,31.6,0,28,,,,,
1924,Group 1,White,26.80,70.9,0,26,,,,,
1925,Group 1,White,24.50,49.4,0,24,,,,,
1926,Group 1,White,23.80,25.3,0,23,,,,,
1927,Group 1,White,19.90,25.5,0,19,,,,,
1928,Group 1,White,18.50,53.3,0,18,,,,,
1929,Group 1,White,17.90,40.8,0,17,,,,,
1930,Group 1,White,11.90,72.9,0,11,,,,,
1931,Group 1,White,11.30,45.9,0,11,,,,,
1932,Group 1,White,11.30,44.5,0,11,,,,,
1933,Group 1,White,10.60,63.3,0,10,,,,,
1934,Group 1,White,10.30,57.2,0,10,,,,,
1935,Group 1,White,9.90,51.2,0,9,,,,,
1936,Group 1,White,9.60,37.4,0,9,,,,,
1937,Group 1,White,9.30,54.8,0,9,,,,,
1938,Group 1,White,8.30,47.9,0,8,,,,,
1939,Group 1,White,7.00,48.2,0,7,,,,,
1940,Group 1,White,6.60,34.5,0,6,,,,,
1941,Group 1,White,5.60,43.2,0,5,,,,,
1942,Group 1,White,5.30,50.9,0,5,,,,,
1943,Group 1,White,4.00,33.3,0,4,,,,,
1944,Group 1,White,3.00,34.6,0,3,,,,,
1945,Group 1,White,2.30,38,0,2,,,,,
1946,Group 1,White,2.30,49.6,0,2,,,,,
1947,Group 1,White,2.00,13.9,0,2,,,,,
1948,Group 1,White,1.70,40.7,0,1,,,,,
1949,Group 1,White,1.70,3.7,0,1,,,,,
1950,Group 1,White,1.30,18.3,0,1,,,,,
1951,Group 1,White,1.30,25.5,0,1,,,,,
1952,Group 1,White,1.30,17.6,0,1,,,,,
1953,Group 1,White,1.00,31.1,0,1,,,,,
1954,Group 1,White,0.70,3.8,0,0,,,,,
1955,Group 1,White,0.70,36.8,0,0,,,,,
1956,Group 1,White,0.70,12.6,0,0,,,,,
1957,Group 1,White,0.70,5.1,0,0,,,,,
1958,Group 1,White,0.70,35.1,0,0,,,,,
1959,Group 1,White,0.30,15.9,0,0,,,,,
1960,Group 1,White,0.30,14.5,0,0,,,,,
1961,Group 1,White,0.30,25.5,0,0,,,,,
1962,Group 1,White,0.30,17.5,0,0,,,,,
1963,Group 1,White,0.30,21.2,0,0,,,,,
1964,Group 1,White,94.00,74.4,1,94,,,,,
1965,Group 1,White,91.50,68.7,1,91,,,,,
1966,Group 1,Non-White,68.70,34.1,0,68,,,,,
1967,Group 1,White,64.70,55.6,0,64,,,,,
1968,Group 1,White,23.40,66.3,0,23,,,,,
1969,Group 1,White,21.40,63,0,21,,,,,
1970,Group 1,White,16.90,16.6,0,16,,,,,
1971,Group 1,White,10.00,25.3,0,10,,,,,
1972,Group 1,White,9.00,43.6,0,9,,,,,
1973,Group 1,White,8.50,31.6,0,8,,,,,
1974,Group 1,White,7.00,44.5,0,7,,,,,
1975,Group 1,White,6.00,70.9,0,6,,,,,
1976,Group 1,White,6.00,24.1,0,6,,,,,
1977,Group 1,White,5.50,40.8,0,5,,,,,
1978,Group 1,White,4.50,45.9,0,4,,,,,
1979,Group 1,White,4.50,54.8,0,4,,,,,
1980,Group 1,White,4.00,53.3,0,4,,,,,
1981,Group 1,White,4.00,37.4,0,4,,,,,
1982,Group 1,White,3.00,25.5,0,3,,,,,
1983,Group 1,White,3.00,72.9,0,3,,,,,
1984,Group 1,White,2.50,17.4,0,2,,,,,
1985,Group 1,White,2.50,51.2,0,2,,,,,
1986,Group 1,White,1.50,48.2,0,1,,,,,
1987,Group 1,White,1.50,63.3,0,1,,,,,
1988,Group 1,White,1.50,49.4,0,1,,,,,
1989,Group 1,White,1.00,5.1,0,1,,,,,
1990,Group 1,White,0.50,47.9,0,0,,,,,
1991,Group 1,White,0.50,50.9,0,0,,,,,
1992,Group 1,White,0.50,34.6,0,0,,,,,
1993,Group 1,White,0.50,57.2,0,0,,,,,
1994,Group 1,White,93.80,63.9,1,93,,,,,
1995,Group 1,Non-White,77.50,61.4,1,77,,,,,
1996,Group 1,White,50.60,52.7,0,50,,,,,
1997,Group 1,White,45.00,68.7,0,45,,,,,
1998,Group 1,White,30.60,55.4,0,30,,,,,
1999,Group 1,White,30.00,74.4,0,30,,,,,
2000,Group 1,White,27.50,40.8,0,27,,,,,
2001,Group 1,White,26.90,52.8,0,26,,,,,
2002,Group 1,White,24.40,38.9,0,24,,,,,
2003,Group 1,White,21.20,55.6,0,21,,,,,
2004,Group 1,White,19.40,46.7,0,19,,,,,
2005,Group 1,White,18.80,65,0,18,,,,,
2006,Group 1,White,12.50,38.5,0,12,,,,,
2007,Group 1,White,12.50,35.3,0,12,,,,,
2008,Group 1,White,11.20,51.8,0,11,,,,,
2009,Group 1,White,11.20,43.6,0,11,,,,,
2010,Group 1,White,10.00,31.6,0,10,,,,,
2011,Group 1,White,9.40,45.8,0,9,,,,,
2012,Group 1,White,9.40,25.5,0,9,,,,,
2013,Group 1,White,8.80,70.9,0,8,,,,,
2014,Group 1,White,8.80,66.1,0,8,,,,,
2015,Group 1,White,8.10,27.1,0,8,,,,,
2016,Group 1,White,7.50,63,0,7,,,,,
2017,Group 1,Non-White,6.90,16.6,0,6,,,,,
2018,Group 1,White,6.20,51.2,0,6,,,,,
2019,Group 1,White,5.00,50,0,5,,,,,
2020,Group 1,White,4.40,28.4,0,4,,,,,
2021,Group 1,White,4.40,30.1,0,4,,,,,
2022,Group 1,White,4.40,44.5,0,4,,,,,
2023,Group 1,White,3.80,42.5,0,3,,,,,
2024,Group 1,White,3.80,37.2,0,3,,,,,
2025,Group 1,White,3.80,72.9,0,3,,,,,
2026,Group 1,White,3.80,17.4,0,3,,,,,
2027,Group 1,White,3.80,35.3,0,3,,,,,
2028,Group 1,White,3.10,24.1,0,3,,,,,
2029,Group 1,White,3.10,53.3,0,3,,,,,
2030,Group 1,White,3.10,45.9,0,3,,,,,
2031,Group 1,White,3.10,25.3,0,3,,,,,
2032,Group 1,White,3.10,49.4,0,3,,,,,
2033,Group 1,White,2.50,54.8,0,2,,,,,
2034,Group 1,White,2.50,9.3,0,2,,,,,
2035,Group 1,White,2.50,57.2,0,2,,,,,
2036,Group 1,White,2.50,63.3,0,2,,,,,
2037,Group 1,White,1.90,35.7,0,1,,,,,
2038,Group 1,White,1.90,47.9,0,1,,,,,
2039,Group 1,White,1.90,48,0,1,,,,,
2040,Group 1,White,1.90,32.5,0,1,,,,,
2041,Group 1,White,1.20,24.5,0,1,,,,,
2042,Group 1,White,1.20,43.2,0,1,,,,,
2043,Group 1,White,1.20,13.4,0,1,,,,,
2044,Group 1,White,1.20,32,0,1,,,,,
2045,Group 1,White,1.20,30.8,0,1,,,,,
2046,Group 1,White,1.20,34.6,0,1,,,,,
2047,Group 1,White,1.20,46.6,0,1,,,,,
2048,Group 1,White,0.60,5.1,0,0,,,,,
2049,Group 1,White,0.60,30.1,0,0,,,,,
2050,Group 1,White,0.60,25.3,0,0,,,,,
2051,Group 1,White,0.60,61.2,0,0,,,,,
2052,Group 1,White,0.60,29.6,0,0,,,,,
2053,Group 1,White,0.60,34.7,0,0,,,,,
2054,Group 1,White,0.60,15.3,0,0,,,,,
2055,Group 1,White,0.60,9.9,0,0,,,,,
2056,Group 1,White,0.60,43.1,0,0,,,,,
2057,Group 1,White,0.60,42.7,0,0,,,,,
2058,Group 1,White,0.60,50.9,0,0,,,,,
2059,Group 1,White,0.60,29.2,0,0,,,,,
2060,Group 1,White,0.60,25.3,0,0,,,,,
2061,Group 1,White,0.60,18.9,0,0,,,,,
2062,Group 1,White,0.60,50.4,0,0,,,,,
2063,Group 1,White,0.60,3.8,0,0,,,,,
2064,Group 1,White,0.60,32.1,0,0,,,,,
2065,Group 1,White,0.60,44,0,0,,,,,
2066,Group 1,White,0.60,8.4,0,0,,,,,
2067,Group 1,White,0.60,34.9,0,0,,,,,
2068,Group 1,White,0.60,35.4,0,0,,,,,
2069,Group 1,White,0.60,27.1,0,0,,,,,
2070,Group 1,White,0.60,26,0,0,,,,,
2071,Group 1,White,0.60,23.5,0,0,,,,,
2072,Group 1,White,0.60,16.5,0,0,,,,,
